Период уплаты премии;Возраст Застрахованного;Пол;Смерть ЛП;Инвалидность 1,2. гр. ЛП;Смерть НС;Смерть ДТП;Травма;"КЗ РФ
Взнос";"КЗ Зарубеж
Взнос";i
6;24;f;0,05252%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;25;f;0,05679%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;26;f;0,06112%;0,01246%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;27;f;0,06547%;0,01298%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;28;f;0,06982%;0,01388%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;29;f;0,07421%;0,01527%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;30;f;0,07863%;0,01720%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;31;f;0,08310%;0,01985%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;32;f;0,08768%;0,02300%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;33;f;0,09242%;0,02667%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;34;f;0,09741%;0,03092%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;35;f;0,10272%;0,03589%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;36;f;0,10838%;0,04147%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;37;f;0,11445%;0,04770%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;38;f;0,12101%;0,05470%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;39;f;0,12815%;0,06253%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;40;f;0,13595%;0,07123%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;41;f;0,14446%;0,08065%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;42;f;0,15381%;0,09116%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;43;f;0,16414%;0,10261%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;44;f;0,17560%;0,11505%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;45;f;0,18831%;0,12960%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;46;f;0,20236%;0,14539%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;47;f;0,21784%;0,16257%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;48;f;0,23486%;0,18121%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;49;f;0,25351%;0,20146%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;50;f;0,27378%;0,22322%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;51;f;0,29549%;0,24474%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;52;f;0,31854%;0,26759%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;53;f;0,34293%;0,29183%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;54;f;0,36866%;0,31773%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;55;f;0,39580%;0,34556%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;56;f;0,42450%;0,37571%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;57;f;0,45527%;0,40841%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;58;f;0,48889%;0,44384%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;59;f;0,52622%;0,48234%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;60;f;0,56806%;0,50341%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;61;f;0,61499%;0,52489%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;62;f;0,66780%;0,54667%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;63;f;0,72749%;0,56871%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;64;f;0,79520%;0,59108%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
6;65;f;0,87210%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
6;66;f;0,89586%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
6;67;f;0,91704%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
6;68;f;0,93505%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
6;69;f;0,94910%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
7;18;f;0,03221%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;19;f;0,03532%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;20;f;0,03869%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;21;f;0,04228%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;22;f;0,04611%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;23;f;0,05013%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;24;f;0,05433%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;25;f;0,05861%;0,01243%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;26;f;0,06293%;0,01285%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;27;f;0,06728%;0,01360%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;28;f;0,07164%;0,01474%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;29;f;0,07607%;0,01632%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;30;f;0,08053%;0,01850%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;31;f;0,08507%;0,02137%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;32;f;0,08974%;0,02476%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;33;f;0,09461%;0,02872%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;34;f;0,09977%;0,03333%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;35;f;0,10525%;0,03848%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;36;f;0,11110%;0,04435%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;37;f;0,11739%;0,05092%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;38;f;0,12422%;0,05831%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;39;f;0,13168%;0,06656%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;40;f;0,13983%;0,07564%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;41;f;0,14873%;0,08546%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;42;f;0,15852%;0,09634%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;43;f;0,16937%;0,10821%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;44;f;0,18143%;0,12205%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;45;f;0,19475%;0,13708%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;46;f;0,20942%;0,15336%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;47;f;0,22554%;0,17101%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;48;f;0,24324%;0,19011%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;49;f;0,26257%;0,21072%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;50;f;0,28340%;0,23286%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;51;f;0,30557%;0,25501%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;52;f;0,32909%;0,27856%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;53;f;0,35401%;0,30368%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;54;f;0,38044%;0,33061%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;55;f;0,40842%;0,35960%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;56;f;0,43822%;0,39098%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;57;f;0,47045%;0,42496%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;58;f;0,50596%;0,46180%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;59;f;0,54553%;0,48234%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;60;f;0,58976%;0,50341%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;61;f;0,63930%;0,52489%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;62;f;0,69516%;0,54667%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;63;f;0,75855%;0,56871%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;64;f;0,83066%;0,59108%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
7;65;f;0,86057%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
7;66;f;0,88947%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
7;67;f;0,91715%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
7;68;f;0,94343%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
8;18;f;0,03360%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;19;f;0,03682%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;20;f;0,04028%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;21;f;0,04393%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;22;f;0,04781%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;23;f;0,05187%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;24;f;0,05608%;0,01240%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;25;f;0,06037%;0,01275%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;26;f;0,06469%;0,01338%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;27;f;0,06905%;0,01434%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;28;f;0,07344%;0,01567%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;29;f;0,07790%;0,01750%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;30;f;0,08242%;0,01991%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;31;f;0,08704%;0,02301%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;32;f;0,09182%;0,02666%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;33;f;0,09685%;0,03095%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;34;f;0,10216%;0,03575%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;35;f;0,10782%;0,04119%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;36;f;0,11387%;0,04738%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;37;f;0,12042%;0,05431%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;38;f;0,12754%;0,06209%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;39;f;0,13533%;0,07070%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;40;f;0,14384%;0,08016%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;41;f;0,15316%;0,09035%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;42;f;0,16344%;0,10163%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;43;f;0,17484%;0,11473%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;44;f;0,18747%;0,12903%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;45;f;0,20137%;0,14456%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;46;f;0,21665%;0,16132%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;47;f;0,23343%;0,17945%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;48;f;0,25178%;0,19896%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;49;f;0,27166%;0,22000%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;50;f;0,29296%;0,24262%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;51;f;0,31560%;0,26543%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;52;f;0,33965%;0,28978%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;53;f;0,36523%;0,31585%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;54;f;0,39243%;0,34384%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;55;f;0,42139%;0,37398%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;56;f;0,45249%;0,40656%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;57;f;0,48642%;0,44188%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;58;f;0,52397%;0,46180%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;59;f;0,56573%;0,48234%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;60;f;0,61239%;0,50341%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;61;f;0,66477%;0,52489%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;62;f;0,72405%;0,54667%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;63;f;0,79149%;0,56871%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;64;f;0,82479%;0,59108%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
8;65;f;0,85844%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
8;66;f;0,89207%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
8;67;f;0,92577%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
9;18;f;0,03501%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;19;f;0,03832%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;20;f;0,04184%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;21;f;0,04555%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;22;f;0,04948%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;23;f;0,05356%;0,01238%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;24;f;0,05778%;0,01268%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;25;f;0,06207%;0,01322%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;26;f;0,06640%;0,01403%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;27;f;0,07079%;0,01517%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;28;f;0,07521%;0,01673%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;29;f;0,07972%;0,01878%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;30;f;0,08431%;0,02142%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;31;f;0,08903%;0,02476%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;32;f;0,09395%;0,02872%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;33;f;0,09912%;0,03320%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;34;f;0,10460%;0,03827%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;35;f;0,11044%;0,04402%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;36;f;0,11673%;0,05055%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;37;f;0,12355%;0,05785%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;38;f;0,13098%;0,06598%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;39;f;0,13910%;0,07495%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;40;f;0,14800%;0,08474%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;41;f;0,15776%;0,09534%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;42;f;0,16856%;0,10772%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;43;f;0,18050%;0,12127%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;44;f;0,19368%;0,13605%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;45;f;0,20816%;0,15205%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;46;f;0,22406%;0,16929%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;47;f;0,24147%;0,18784%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;48;f;0,26037%;0,20781%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;49;f;0,28072%;0,22935%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;50;f;0,30249%;0,25250%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;51;f;0,32565%;0,27605%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;52;f;0,35032%;0,30128%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;53;f;0,37662%;0,32832%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;54;f;0,40470%;0,35738%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;55;f;0,43484%;0,38865%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;56;f;0,46746%;0,42248%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;57;f;0,50324%;0,44188%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;58;f;0,54281%;0,46180%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;59;f;0,58682%;0,48234%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;60;f;0,63609%;0,50341%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;61;f;0,69163%;0,52489%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;62;f;0,75465%;0,54667%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;63;f;0,78952%;0,56871%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;64;f;0,82573%;0,59108%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
9;65;f;0,86301%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
9;66;f;0,90129%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
10;18;f;0,03643%;0,01224%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;19;f;0,03980%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;20;f;0,04338%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;21;f;0,04714%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;22;f;0,05110%;0,01236%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;23;f;0,05520%;0,01262%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;24;f;0,05943%;0,01308%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;25;f;0,06373%;0,01379%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;26;f;0,06808%;0,01477%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;27;f;0,07250%;0,01611%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;28;f;0,07696%;0,01788%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;29;f;0,08153%;0,02016%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;30;f;0,08621%;0,02304%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;31;f;0,09105%;0,02668%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;32;f;0,09611%;0,03082%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;33;f;0,10142%;0,03555%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;34;f;0,10708%;0,04091%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;35;f;0,11314%;0,04699%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;36;f;0,11968%;0,05387%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;37;f;0,12678%;0,06150%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;38;f;0,13453%;0,06997%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;39;f;0,14300%;0,07926%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;40;f;0,15232%;0,08944%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;41;f;0,16257%;0,10102%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;42;f;0,17387%;0,11384%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;43;f;0,18633%;0,12786%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;44;f;0,20005%;0,14310%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;45;f;0,21512%;0,15956%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;46;f;0,23162%;0,17723%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;47;f;0,24956%;0,19624%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;48;f;0,26893%;0,21671%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;49;f;0,28975%;0,23878%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;50;f;0,31202%;0,26256%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;51;f;0,33577%;0,28692%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;52;f;0,36112%;0,31305%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;53;f;0,38824%;0,34107%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;54;f;0,41739%;0,37118%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;55;f;0,44889%;0,40362%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;56;f;0,48319%;0,42248%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;57;f;0,52082%;0,44188%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;58;f;0,56245%;0,46180%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;59;f;0,60888%;0,48234%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;60;f;0,66106%;0,50341%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;61;f;0,72005%;0,52489%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;62;f;0,75539%;0,54667%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;63;f;0,79265%;0,56871%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;64;f;0,83181%;0,59108%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
10;65;f;0,87283%;0,00000%;0,09684%;0,02424%;0,15840%;0,00;0,00;0,08
11;18;f;0,03783%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;19;f;0,04126%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;20;f;0,04490%;0,01225%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;21;f;0,04869%;0,01235%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;22;f;0,05267%;0,01258%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;23;f;0,05678%;0,01298%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;24;f;0,06103%;0,01359%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;25;f;0,06535%;0,01444%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;26;f;0,06973%;0,01561%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;27;f;0,07418%;0,01715%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;28;f;0,07871%;0,01914%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;29;f;0,08335%;0,02165%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;30;f;0,08814%;0,02481%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;31;f;0,09310%;0,02862%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;32;f;0,09829%;0,03301%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;33;f;0,10377%;0,03802%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;34;f;0,10963%;0,04369%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;35;f;0,11592%;0,05009%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;36;f;0,12272%;0,05728%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;37;f;0,13012%;0,06524%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;38;f;0,13819%;0,07402%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;39;f;0,14706%;0,08368%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;40;f;0,15682%;0,09473%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
11;41;f;0,16753%;0,10675%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,08
